date,strategy,D_R,D_B,band_active,band_violation
2018-11-30,EW,0.042542764801437205,0.580975864532871,0,0.0
2018-11-30,GMV,0.2397104308698797,0.26142596640768184,0,0.0
2018-11-30,CtR-only,3.655031143801539e-07,0.029176639143348195,0,0.0
2018-11-30,MDP,0.028641071190448977,0.0014705526160918722,0,0.0
2018-11-30,CtB-only,0.027216703166992203,0.0012307097366789452,0,0.0
2018-11-30,Main,0.00027503895096025186,0.02082227018919025,1,0.0008222701891902502
2018-12-31,EW,0.0445693209528369,0.6547156564142442,0,0.0
2018-12-31,GMV,0.2258184005137348,0.2643191959744879,0,0.0
2018-12-31,CtR-only,5.580240774781201e-08,0.030186895890531133,0,0.0
2018-12-31,MDP,0.02804297991331999,0.0018121291744187984,0,0.0
2018-12-31,CtB-only,0.025822822659479733,0.001500048907685889,0,0.0
2018-12-31,Main,0.00032938048322639243,0.020877488804246825,1,0.0008774888042468246
2019-01-31,EW,0.04548581150690268,0.6844322061113404,0,0.0
2019-01-31,GMV,0.23345664233905697,0.26727812122489475,0,0.0
2019-01-31,CtR-only,2.580570183036136e-07,0.03249390928448604,0,0.0
2019-01-31,MDP,0.03251762080558668,0.0031640823506508325,0,0.0
2019-01-31,CtB-only,0.028776848438899896,0.002717578136464839,0,0.0
2019-01-31,Main,0.0005425800586449118,0.02129831998849218,1,0.0012983199884921796
2019-02-28,EW,0.045237602884527855,0.6538178183208084,0,0.0
2019-02-28,GMV,0.22894448127276654,0.26785156237259306,0,0.0
2019-02-28,CtR-only,8.106527532135541e-09,0.027035435460729167,0,0.0
2019-02-28,MDP,0.026987537512982246,0.0022231231854360654,0,0.0
2019-02-28,CtB-only,0.023793693821834692,0.0018688591524196664,0,0.0
2019-02-28,Main,0.00020293735101032198,0.020740201971179713,1,0.0007402019711797124
2019-03-29,EW,0.04363112321272507,0.6115830867780045,0,0.0
2019-03-29,GMV,0.23505267126349585,0.2653897583143627,0,0.0
2019-03-29,CtR-only,4.5843094571572526e-07,0.025880952722438948,0,0.0
2019-03-29,MDP,0.025643887776182452,0.0027733506705994965,0,0.0
2019-03-29,CtB-only,0.02086627754475817,0.0023252532001446255,0,0.0
2019-03-29,Main,0.0001481524599807515,0.020703889914535135,1,0.0007038899145351343
2019-04-30,EW,0.04254349622423889,0.5872173198643903,0,0.0
2019-04-30,GMV,0.22407799855221328,0.2557574895642111,0,0.0
2019-04-30,CtR-only,2.3386731571739543e-08,0.02388698754359268,0,0.0
2019-04-30,MDP,0.023430357406244207,0.002275888768148934,0,0.0
2019-04-30,CtB-only,0.019528505508482882,0.0019312427083871824,0,0.0
2019-04-30,Main,7.123088107149761e-05,0.020461796477103313,1,0.00046179647710331215
2019-05-31,EW,0.0444552964157364,0.6159640070955491,0,0.0
2019-05-31,GMV,0.22480222595101762,0.26243049231919724,0,0.0
2019-05-31,CtR-only,1.8783604285948744e-07,0.02602354526271039,0,0.0
2019-05-31,MDP,0.030094334505925566,0.002368645028362276,0,0.0
2019-05-31,CtB-only,0.024404965451014417,0.0020391789746517872,0,0.0
2019-05-31,Main,0.0001704756824739701,0.020802514543260035,1,0.0008025145432600349
2019-06-28,EW,0.040616107324979285,0.5346936787718978,0,0.0
2019-06-28,GMV,0.2341106137670735,0.26133640781712575,0,0.0
2019-06-28,CtR-only,4.330389418930044e-07,0.03051286388358768,0,0.0
2019-06-28,MDP,0.035881915408840816,0.0029316129231658837,0,0.0
2019-06-28,CtB-only,0.030982872013322685,0.0025671446044474248,0,0.0
2019-06-28,Main,0.000552390235104817,0.021609811727150405,1,0.001609811727150405
2019-07-31,EW,0.037992856860126385,0.47966868099791393,0,0.0
2019-07-31,GMV,0.23349937957760603,0.2594794891061806,0,0.0
2019-07-31,CtR-only,6.105650036453105e-08,0.03064416794903064,0,0.0
2019-07-31,MDP,0.0329784071855785,0.0034039369133297154,0,0.0
2019-07-31,CtB-only,0.02982020049565071,0.0029797194521500744,0,0.0
2019-07-31,Main,0.0006122412592273372,0.021656875330440167,1,0.001656875330440167
2019-08-30,EW,0.04266196333500237,0.5599846635288362,0,0.0
2019-08-30,GMV,0.24812254847813248,0.25751538756409986,0,0.0
2019-08-30,CtR-only,3.8865975073601544e-07,0.036341096451371936,0,0.0
2019-08-30,MDP,0.039781658416326526,0.005596069901874322,0,0.0
2019-08-30,CtB-only,0.03364329459113613,0.004706045338686383,0,0.0
2019-08-30,Main,0.001498903818568298,0.022858287338125532,1,0.002858287338125532
2019-09-30,EW,0.0385762788840156,0.489585436660527,0,0.0
2019-09-30,GMV,0.26358397337964834,0.2546680504816843,0,0.0
2019-09-30,CtR-only,5.053962119029785e-07,0.03234705057558745,0,0.0
2019-09-30,MDP,0.04204608248947226,0.006502488319135479,0,0.0
2019-09-30,CtB-only,0.035397469071327584,0.005265630559378341,0,0.0
2019-09-30,Main,0.0010172795305994397,0.02250302395311348,1,0.0025030239531134806
2019-10-31,EW,0.03507354081153269,0.43780553705819597,0,0.0
2019-10-31,GMV,0.2583805124747653,0.2453766228662326,0,0.0
2019-10-31,CtR-only,5.8003225612280064e-08,0.03327041276533594,0,0.0
2019-10-31,MDP,0.042377458351763486,0.006603333847938527,0,0.0
2019-10-31,CtB-only,0.03600381226063302,0.005250174951250584,0,0.0
2019-10-31,Main,0.0012117790735535227,0.022786482365187266,1,0.0027864823651872657
2019-11-29,EW,0.0328342597188436,0.4065689340839352,0,0.0
2019-11-29,GMV,0.24773882489984217,0.23259461141614574,0,0.0
2019-11-29,CtR-only,2.3706071485186948e-07,0.03499667234753819,0,0.0
2019-11-29,MDP,0.04443589728560012,0.006714273818751569,0,0.0
2019-11-29,CtB-only,0.03588870427524747,0.005203156399456013,0,0.0
2019-11-29,Main,0.0014348637689195482,0.022938103491227334,1,0.002938103491227334
2019-12-31,EW,0.027002501489386273,0.3007520188947426,0,0.0
2019-12-31,GMV,0.26593683874781743,0.2215218863345874,0,0.0
2019-12-31,CtR-only,3.9851666899935825e-07,0.03604303595312106,0,0.0
2019-12-31,MDP,0.046714488971457725,0.009494296684937937,0,0.0
2019-12-31,CtB-only,0.03322035491355973,0.006760301617297531,0,0.0
2019-12-31,Main,0.001627845513335941,0.02330161446463129,1,0.0033016144646312896
2020-01-31,EW,0.02661179893113319,0.2736088317824723,0,0.0
2020-01-31,GMV,0.26243449368754557,0.21998717983402244,0,0.0
2020-01-31,CtR-only,1.942716389003442e-07,0.0317732252991256,0,0.0
2020-01-31,MDP,0.04142878068845421,0.0063510232896394955,0,0.0
2020-01-31,CtB-only,0.03344033982317632,0.004545947182246749,0,0.0
2020-01-31,Main,0.0008305715294056695,0.022091957898542663,1,0.0020919578985426623
2020-02-28,EW,0.03269694087336256,0.42117640912848875,0,0.0
2020-02-28,GMV,0.2039453209906501,0.2114389446857042,0,0.0
2020-02-28,CtR-only,2.941108577430684e-07,0.030579724637630323,0,0.0
2020-02-28,MDP,0.03817465508212581,0.004395139671848637,0,0.0
2020-02-28,CtB-only,0.03402138628714003,0.0035337038551186482,0,0.0
2020-02-28,Main,0.0007369202625595877,0.021950814403244076,1,0.0019508144032440757
2020-03-31,EW,0.03594852675074163,0.6515040189620566,0,0.0
2020-03-31,GMV,0.10926850982091695,0.13088261997839226,0,0.0
2020-03-31,CtR-only,8.095257493345542e-06,0.07063677035579206,0,0.0
2020-03-31,MDP,0.036443100143590326,0.0007714863362214472,0,0.0
2020-03-31,CtB-only,0.03517391678402794,0.0005970476424026495,0,0.0
2020-03-31,Main,0.0035763282746899133,0.022538987417197752,1,0.0025389874171977515
2020-04-30,EW,0.03716541338076613,0.6934159775724784,0,0.0
2020-04-30,GMV,0.12401812405152148,0.15167183432799938,0,0.0
2020-04-30,CtR-only,6.642786706233754e-07,0.07364920485741122,0,0.0
2020-04-30,MDP,0.03949549105727854,0.0008822755518718477,0,0.0
2020-04-30,CtB-only,0.038257473965057,0.0007764469622342486,0,0.0
2020-04-30,Main,0.004092393051251617,0.02279996623567642,1,0.0027999662356764203
2020-05-29,EW,0.03747501654882545,0.7016986185623916,0,0.0
2020-05-29,GMV,0.12934492528475725,0.1589531726464265,0,0.0
2020-05-29,CtR-only,2.3276630527861998e-07,0.07242417952189562,0,0.0
2020-05-29,MDP,0.03979098922206944,0.0008599379824253323,0,0.0
2020-05-29,CtB-only,0.03906798062026184,0.0007939841384860955,0,0.0
2020-05-29,Main,0.003939204247229727,0.022732486931547623,1,0.002732486931547623
2020-06-30,EW,0.038965979261737,0.7444599490569495,0,0.0
2020-06-30,GMV,0.13587842247917592,0.1701543895694377,0,0.0
2020-06-30,CtR-only,2.995201082808115e-07,0.07334579866899038,0,0.0
2020-06-30,MDP,0.03983754066717086,0.0011488333560875697,0,0.0
2020-06-30,CtB-only,0.0393732665026927,0.001094618130152511,0,0.0
2020-06-30,Main,0.00400214141062828,0.02277285626624532,1,0.002772856266245318
2020-07-31,EW,0.03929381342475315,0.7571040548944132,0,0.0
2020-07-31,GMV,0.13513386496212337,0.1717112062727908,0,0.0
